sleep_hours,phone_hours,productive_score,notifications_per_day,work_hours_per_day,age,stress_level,screen_time_before_sleep,breaks_during_work,coffee_consumption_per_day,days_feeling_burnout_per_month,weekly_offline_hours,job_satisfaction_score
,2.886259292214203,6.197032131970051,67,6.462907193527536,45,9.0,0.9785117018004248,3,3,9,4.605959139747826,6.5596063835630245
,2.499921183157843,5.375318055483171,64,10.25873909291377,48,1.0,0.9744201972978598,7,3,8,18.485404779995925,
,3.5207639942981364,4.979427408379143,66,6.706225045494241,25,10.0,,10,3,26,12.771481669201863,3.827948561390429
,1.8227680158175152,6.608749889207672,74,7.15365836957445,57,3.0,,7,2,27,8.507834524244014,6.651588567610371
,5.070444574593946,6.715675684511489,64,9.93489128595858,42,9.0,0.033201126397237,3,0,6,2.858065017169768,5.675306656817216
,3.673037618099512,6.0551362223352765,62,5.592990056334506,26,3.0,1.2280940741155066,2,0,11,2.218884071011262,6.930607545200032
,6.522670674292087,5.02018723228388,59,1.4616021113034368,19,5.0,2.025218603064132,7,2,22,13.885959653389447,5.095933854202607
,3.2861614812789908,2.6622368751173,56,10.437643982164866,32,2.0,0.8517205001308497,2,4,8,24.828673124394555,2.260732581197285
,3.618668484589248,7.710314408617943,53,6.598171458493536,20,6.0,0.1930859338837273,8,2,25,5.613078829867218,7.331294968968146
,6.14555253050775,5.714663948591905,63,5.291432702165367,21,,1.59040638995072,9,1,10,1.1743393720046544,5.3661657934575375
,2.8364141489668464,8.034152766022348,54,6.280564608666726,58,8.0,1.6882919154785987,5,3,16,1.3701788820926293,6.939315846613187
,1.2120631492381302,7.365169075076696,64,5.5215910567914,58,2.0,1.9101831487189664,9,2,1,0.0,6.54228075165384
,0.0,7.597127972136667,61,5.622520847293352,42,6.0,0.4254485231455973,5,3,8,29.273167966756688,7.830418103598503
,3.183269668814003,2.9259873411798734,51,4.8799858090663735,27,,2.874456153780005,10,0,24,0.0,2.81465430940647
,2.393785957476471,7.066706644970619,68,5.90637414317143,38,6.0,0.1423831526241271,10,3,12,0.7225516956886224,8.120676926773232
,0.0,3.532685218229449,62,6.030139925859787,53,2.0,0.0933645165102675,8,1,22,8.713734718012692,
,0.9192663676465052,4.206074438595214,53,5.560746994300524,44,7.0,0.5427306308597084,7,1,10,13.722698699170056,2.4120927561413392
,6.334365403898575,7.124765618978878,67,5.567515661823165,57,3.0,0.0,9,1,16,7.79638659752837,6.950141449622652
,2.8744254922105736,6.643629884814878,65,7.52035804936393,19,5.0,1.190467088879587,4,0,27,0.6092700801290007,6.3027764057754885
,5.474926001273116,1.567339025116882,50,4.480689435060297,30,5.0,0.761032672811788,8,2,28,6.8190658327395335,1.604150676399243
,3.9012268933781526,6.230756073409887,75,2.828849781513052,49,7.0,1.2629502240469894,0,2,12,6.765908396535277,6.01727602730441
,5.034854305619072,6.65076381625505,47,6.661657609465377,48,5.0,1.6941899653655548,7,4,30,0.0,5.738133837711332
,4.634634013524616,4.711503099412505,49,8.160923235576405,49,4.0,1.5937489744684767,5,3,18,12.052919207167571,3.920780579395177
,9.419057382720762,2.1222443880563198,65,9.6227692745795,49,8.0,0.0,6,3,8,0.0,3.4368445442090594
,4.248744924167127,1.6887120672843414,57,9.23538903483717,51,3.0,,8,2,31,7.852678853302063,2.684720935545521
,5.440008266749862,4.364644709312069,65,7.393626816939835,28,6.0,0.8474558856597284,5,2,0,18.888050979523733,3.800735552114587
,0.1456171648352264,3.5060976930741594,47,8.1386822574273,32,2.0,0.0,10,1,5,2.943443441963338,4.194856437266371
,0.0,7.670331235189697,58,8.19705459915199,34,6.0,1.0294178794242028,2,2,16,4.643153531708505,9.15239699533291
,4.7676130083501125,6.506074700392302,66,9.057742611448376,57,10.0,1.4614091691785114,7,3,28,16.756853269965482,
,2.027961651806605,1.614392583024297,60,7.101256974481808,35,5.0,0.3706821850271596,0,5,25,0.0,3.377594364185484
,2.3202544273415486,7.561401483022112,63,6.056058404022333,26,,1.2715960624427205,2,3,16,6.957049466889658,9.413434139341692
,2.29011497110215,5.307515995766728,68,4.304300493415427,42,3.0,0.5644484476823892,1,1,21,10.454747134908256,5.531589934748585
,1.666430441716389,5.24769448009812,59,6.963392741376107,57,4.0,0.8962320385125326,0,1,19,9.690477772382044,5.486490021054547
,6.314300383604747,3.777027646817856,48,8.86941344293479,31,8.0,,7,2,0,0.0,3.8481764620087895
,1.2358146329198416,2.572175470576643,70,10.90442144535474,42,8.0,,5,4,6,28.34344350052485,1.985016972684693
,3.977870529643593,4.790325166855798,57,7.108209452828172,47,7.0,,9,2,21,13.726559776592095,4.660533648045804
,0.0313869329468929,2.57882982739026,56,5.876951989548973,37,4.0,0.1720743941483911,1,3,16,12.128747315685883,2.880264935988724
,4.153451487654096,2.2486043453772564,55,7.024456927948079,38,7.0,1.433396136264279,9,4,13,8.564007509289489,3.3580795089661635
,0.7003814500339627,7.643292081579972,40,7.681509044213397,61,,2.456479552665608,3,1,24,17.983558331923238,7.815256371042398
,2.819478138287024,4.049080417530147,58,9.511652952193996,49,1.0,0.9147455309694132,9,1,19,7.868319993338049,4.423680220394
,2.2329281587518257,7.262985317013389,61,9.721237092587712,63,10.0,1.0206476441261234,8,1,4,16.923173936756278,5.734279388725934
,3.1068283461226693,7.062697129985007,69,8.030811502921567,38,1.0,0.3453155380644979,10,0,26,32.29985311112288,8.119933456102622
,4.20425804337534,2.7082197811967705,67,6.859761679332338,52,9.0,0.7339416762628268,6,3,0,8.166349599331477,0.342783247415694
,1.2384671682786943,5.932761566961869,68,7.584831823580381,49,2.0,0.3308742244946427,1,4,1,0.0,5.814578386589941
,0.0,3.753359810978506,59,8.620091331090618,56,3.0,1.3686809581046222,8,5,30,12.095117400705364,5.06678807915649
,0.8247530762573225,2.3964278475491274,55,2.932379087052793,29,6.0,0.7749244254119867,8,0,5,3.1335825039662595,3.793945043677819
,4.520430284768579,5.514011349722169,65,2.9120506655804634,58,10.0,0.7754512773350077,9,2,14,7.549322287930277,5.12443163426746
,2.2584033980743468,8.196014863176686,60,5.840967490384326,64,9.0,1.2966104381445598,0,6,20,25.3603733090288,7.6051186038336285
,4.82054825189439,5.738416099435327,56,5.026624342148784,35,6.0,0.4027186131610314,0,2,10,3.2395711656375994,6.259229710536948
,1.4585674058213818,4.569990216147383,50,5.971841829123834,30,3.0,0.4936673234754268,7,2,17,1.3675681531251058,3.529338885625412
,5.207547504017654,6.61774952726416,59,6.686914054616968,38,9.0,1.3548624655100414,3,5,17,18.86712358174793,8.255470378937323
,0.017706943728255,1.5164164684954284,62,5.606922138991286,63,8.0,0.5561579550844589,6,2,31,8.105459752580483,1.012172764311796
,1.8680041991514271,6.123924634612809,60,7.2647722985995316,57,7.0,1.3506873853478951,1,4,31,28.065145051155344,6.2744011640896
,4.722332855588602,4.606272304767555,47,7.75514496676631,63,3.0,1.4351669801802576,9,1,7,20.12474545450466,4.014642969245063
,2.663295109295387,4.150344718446635,61,8.85300748813304,24,10.0,0.9206559643402792,6,2,9,0.0,5.6170387575718586
,5.434699712766488,5.48146733396572,51,6.507342961636909,40,7.0,0.0527439414693949,0,2,27,11.238583449629967,6.573258758664475
,0.4134401109399133,4.948494539129383,66,7.291220836226136,61,7.0,1.3101778127078798,9,2,29,21.78911764282538,4.380377927966375
,5.426852309619246,5.359719717068905,59,8.631123950886453,49,5.0,2.3410106262963764,5,2,30,0.8213537262601172,6.285081572234225
,4.894755618069924,8.052288601728605,51,6.861492943591824,39,5.0,1.852320442073196,0,2,4,0.0,
,3.2594900859868514,6.183286656245678,49,8.573823455700355,60,3.0,1.893474409583178,1,3,19,5.539286785225054,5.7822302984170575
,4.143715233496048,7.108457831534893,59,6.913331830212719,42,4.0,1.1894038415246857,4,4,19,5.297970924730921,7.826028240955773
,2.3755064277160147,7.240577817094154,60,7.112751728522135,46,8.0,0.5529479185618922,8,2,29,9.306934365771385,6.830073141874176
,2.544336439767874,8.517000846320109,75,8.540979649356728,30,4.0,0.4111386337448958,3,0,0,3.966697724253576,7.67373992025791
,1.3088122336716723,7.250368647363249,61,7.569380887123263,35,3.0,,2,3,22,0.0,8.155961788157043
,0.566747055975398,9.05947662262504,57,9.90779379110998,19,3.0,0.3488328873241467,6,1,28,17.80680844107529,8.59026290813943
,5.633022405758744,2.602387216789253,65,10.960298437087737,46,,0.7221168318610127,0,2,26,13.248465475072477,0.0836541769139751
,4.226886322564161,4.088578432457661,54,10.19105189352505,38,4.0,2.069601298799552,7,2,24,15.20556062778465,4.5127671083939545
,4.2167701865816944,2.38075043072433,68,7.433628455096122,44,3.0,1.6128743112249286,5,4,9,0.0,1.3136691685658115
,2.291082041324056,8.1788918460599,66,7.813265907530178,48,3.0,1.8158620672138448,6,2,28,1.6539852098770922,8.76893978893566
,0.6668200008925269,3.434166336725551,60,8.40575107225541,32,8.0,0.0,2,5,20,0.0,
,1.971596160308615,4.162820242714427,74,6.737809827901817,40,9.0,1.3510787385335536,10,3,7,9.439478281953196,4.156928692186933
,4.3489912891288345,2.4800159733069784,43,7.459410247214341,41,2.0,0.890036881845201,1,1,8,7.074270737779577,2.482504496776358
,1.5737984362557418,4.754027944859727,48,6.9367718489579335,61,2.0,0.7621713988586098,9,4,9,3.2327208156319927,5.084188776078944
,5.635969192487037,1.6076234365465758,60,5.986131462307521,30,8.0,0.2558689349140536,5,3,26,8.389298594796873,1.876703767424368
,2.2773397884187747,7.290330321800095,70,11.577975940530491,39,5.0,0.0996075880670686,1,1,21,7.448087076018275,8.47348300706639
,0.5895979326266851,5.666693992896083,62,7.503407647120892,60,10.0,0.5630754075509196,0,2,14,3.974545693132924,6.066565109591976
,2.371012387370905,4.780213041679149,52,6.62873089808501,54,6.0,0.8044214076111312,7,2,25,8.646961234923637,5.471010528242924
,3.4616178816041674,4.953229313698621,60,8.765461043098457,50,2.0,,9,1,12,14.449978933852533,3.645808508928237
,6.40093086409507,2.023542860277836,53,3.739061569755369,20,10.0,0.7524226406937314,4,2,13,6.702426686676824,0.5162159995334068
,3.2268854838425414,7.672023379271311,63,8.755067790296673,36,7.0,0.5041244081778848,8,1,31,9.929432749560926,
,1.7560376931029644,6.405677599454041,54,9.048140118867304,40,7.0,1.2528386008288437,6,2,31,16.916266769277566,6.244645247664098
,5.834315983585258,6.733456487894756,61,3.385631056070657,46,9.0,1.5014083969163887,6,4,28,5.458289395911903,6.129753720475669
,5.298523840333971,4.220796255489564,61,12.0,47,6.0,2.1510637442367844,7,1,3,17.182406644843113,4.994352139732219
,2.783773686028609,2.7192369630108657,60,8.562144615255988,56,6.0,0.9777080142617391,3,0,27,0.0,
,0.0,6.832565190262788,49,7.885378824280011,61,7.0,1.327736674328581,4,3,16,5.067934917367927,5.140917418154578
,4.452834132792833,7.121936275100624,78,4.345623037509688,42,9.0,1.3817255271156592,6,1,5,5.285501094510549,7.8173679284494
,5.497238950304329,3.788239439922251,71,7.461086286451562,54,1.0,0.6148385261689127,3,1,9,7.300469240402879,4.34509829812553
,3.2849978601156336,2.758502483004493,52,5.857463865007352,64,1.0,1.3484135711973446,3,0,31,9.207478379036234,2.079524454788171
,2.830808886075169,7.167323957276411,60,6.622654757653747,25,2.0,1.246269047383202,5,3,22,7.214475778901095,7.380663858281083
,4.4924339590447575,3.8134149496191623,55,6.4965020991343385,33,7.0,0.9937764722955288,4,2,12,12.643369348062642,3.330530273159673
,0.965846881239318,5.37505709368971,60,5.8591203445882645,25,9.0,1.7250445586888274,8,1,9,15.447579180140956,4.076765216519519
,1.9036280015022709,4.254033025000854,64,8.921087539424358,18,6.0,2.330479366009977,5,1,15,1.6108393141203583,4.585506033412296
,5.744209761492412,5.361826522014527,53,5.8647023718733,61,8.0,0.9963283486686068,8,0,16,14.340790382423489,4.761247291428177
,4.944995528894376,6.943494387962777,61,5.085010234407859,22,7.0,0.5733004282065242,2,1,16,4.093124093930667,8.706363467048483
,5.970413316415183,8.242038592637316,62,8.105011368048661,20,10.0,0.8239634204905568,8,4,27,5.207584779578921,8.308046601837342
,1.6959106439929374,2.4298185054769443,67,5.684582084422487,18,7.0,1.0018084588189782,0,1,14,5.718567442218938,
,0.4977277162528306,3.627796407173697,42,4.9338400953875166,21,7.0,0.5543753778346924,2,2,13,12.496820285276936,1.8076426791343163
,5.960969548766872,1.6655200720312129,70,6.462504861733008,57,8.0,1.2342547758605014,9,4,17,7.051656626679147,1.5016957590280606
,4.474893235780257,7.17803905211944,58,8.52348059198588,52,3.0,,3,2,28,15.470213174110642,7.66412754908765
,5.053910171594503,2.1033924579112835,68,9.823440584098435,49,7.0,,8,0,7,6.391368493937666,3.3364859461331244
,6.711624823969595,7.928593515049496,62,7.82122081639632,51,6.0,0.205456873489761,9,2,3,10.923129035811924,7.503648696256722
,4.416811766434698,1.527406770750568,62,3.604730910976157,60,3.0,0.1928099796790804,8,2,11,12.548517334739891,
,3.418578174868093,2.9447189228621435,55,7.792308792572117,42,7.0,1.0241194300599876,6,2,10,12.231130119957507,3.146940575852267
,3.64964168920981,4.139117418047785,57,6.952908125362517,27,4.0,0.703876886793097,4,1,30,11.060585016149664,4.858083678902736
,3.4642074609064943,5.546263509443325,70,7.619752032578456,38,6.0,0.2333027004625315,6,5,20,13.05439227178243,
,6.157539384803776,6.2358456152353545,57,5.3619827800443485,63,5.0,1.1980469160267515,2,4,22,2.9851813960535623,6.842473767334351
,5.512065937378472,5.663004884140651,61,7.510440135342808,56,1.0,1.6747942542469834,1,1,17,21.451322850785303,4.415725471471347
,6.177402186247438,7.0125463297309,52,1.9897138911305208,44,1.0,1.2928422089503848,10,2,3,2.798217646805102,7.411258906246132
,0.0,3.241094494184776,54,6.694156002882259,44,7.0,0.0,3,4,28,12.430115019356794,3.736327708291425
,2.538556904850272,5.853215473749583,49,3.9662726494104175,19,5.0,0.2940893148629955,6,4,6,7.019090957062617,5.885094376092293
,1.2171882543839443,6.666938215502659,56,8.653948268364568,58,10.0,1.85236403169776,4,3,26,17.17294680421702,7.185511514866243
,6.758372611833346,3.1458057989287216,54,8.60958270345243,65,2.0,1.163061462514283,5,0,27,10.343025750849458,3.357972759796456
,1.5566527231743252,3.890374796082183,68,9.622189553441538,30,9.0,2.5621483994765706,10,2,18,0.0,4.59776087743545
,4.248178956349914,6.202458579363951,59,5.7399903125651,26,,0.0161823890725167,10,1,26,0.0,6.113092818124433
,3.712589634830074,5.183036610961431,68,6.106921951257706,39,2.0,1.9700864160187157,7,2,3,12.1675116876189,3.9992838637039503
,2.318899060706248,5.2462259374733735,60,7.753288990825723,59,6.0,0.6781610545767067,0,0,0,12.367373480269794,4.861673331514601
,3.464900093625332,6.1917457921452375,62,5.569522289928301,43,5.0,3.0,4,1,12,9.087727443807138,6.6910283346364325
,0.341469100308589,2.194946610725818,49,6.628808669611292,29,7.0,,6,3,15,6.365695100993757,0.1313673633897161
,0.0556819502048773,7.946349089063708,73,7.337039275951484,34,7.0,2.6032295816629403,4,0,27,28.11050234828663,7.965376208123695
,4.1585933573938725,6.449459890314649,70,6.487525899500712,31,4.0,0.9896278894505862,3,3,23,7.060194199261347,
,2.910778789834717,5.22830777610425,62,9.345678279009398,51,,1.5202184861192714,2,4,21,4.988115819303101,4.83094646552802
,2.7704916697858875,8.622039084117375,57,5.97557669841077,37,1.0,0.7808401924028584,2,1,5,13.76401389849694,7.50485864957143
,6.961390571713284,1.757655736974076,70,8.640541827557362,28,5.0,0.2832120221674572,3,3,26,12.89805448109561,2.8222939796624056
,4.095735245762965,4.143213257696577,47,8.043428961198483,33,9.0,1.504797755878854,8,1,23,4.756969157839902,4.325522790771136
,2.47031529736544,6.2066771448553855,39,8.857623004180645,48,8.0,0.6013011259259253,6,2,7,20.346446798956887,6.914102370099845
,4.923077439049487,3.590449294103546,56,5.2575601871594895,23,4.0,0.9921960667148736,0,3,16,2.1613682669588385,2.290070420652258
,3.4039307792429025,4.997527617497868,67,8.000238624241733,36,5.0,1.2916259814721538,4,4,26,18.208687597888257,5.1037978065578375
,0.8501198937998558,6.8606321949560645,51,8.855930355976936,54,6.0,0.3269928424661034,3,0,28,5.40365161372723,
,3.6224490771716296,3.435117916784343,76,6.932560047742223,21,9.0,1.286098384215531,7,3,9,0.0,3.4300764188035178
,3.3431167210907176,6.37962989223732,59,7.020124045672361,64,3.0,0.0,3,3,19,12.795820578691725,7.511328534490067
,3.203444541045844,2.06504072116699,69,8.482709141720791,21,4.0,0.4606591832184903,4,3,11,16.385186339440764,1.7013100831026509
,3.933200557738903,4.140846311425382,52,9.34870535308544,37,8.0,2.221755892020965,2,0,31,19.65935108703885,3.859385355259243
,3.766525392097898,1.7760798043763766,59,7.851434666650646,41,4.0,1.2889419962676725,3,1,27,11.387731589174052,2.4065669651040675
,0.4759270346102924,7.606975840661731,67,7.550365276667027,52,2.0,0.7738559490146115,0,1,21,6.810411459222784,8.879271288673523
,0.0019717942409251,4.193537203531066,54,5.918882316961454,43,5.0,1.230859195221862,7,1,16,9.208406924038018,3.585297730741462
,2.1300923850604554,7.0294081196673455,49,7.921828903408592,55,9.0,1.6063471255775466,9,0,19,5.34366451148903,4.9763810701719535
,3.74252834673871,2.6785685700542423,61,4.145653021596054,38,2.0,0.700113704305473,10,2,0,5.611074606236879,1.734035898539283
,5.682638574039296,6.668278310822868,64,9.310408787087743,57,4.0,0.1451588809865496,5,3,24,6.23251293051232,7.507192346693001
,6.157025078145492,6.934294000993017,50,4.801974777442039,56,6.0,,8,0,31,5.900608282418414,6.566656697347167
,0.0,3.117567110360601,64,9.87650036215464,27,4.0,0.8203849849740233,1,1,23,1.6460295870831736,4.088475349936076
,3.1363795842225763,6.499366273358829,57,9.468271244799464,55,6.0,,10,3,28,15.267089921604832,6.612745574008713
,5.213641166782407,3.124420845868537,49,4.159208339483909,63,5.0,2.0969310305406514,7,7,0,14.96509947968541,
,2.1432530806731056,1.3444235636309,73,3.791285575141815,21,9.0,0.375869788740002,1,3,18,12.909866046488116,2.110485180389235
,3.125012561220045,2.6723358404199145,62,8.036945819897086,62,10.0,0.7269251832710881,6,0,19,18.78260017206982,2.8544785954681045
,2.678488144982409,6.777291356818217,65,9.22772055634496,37,3.0,0.4706049430327078,3,1,15,6.18950504130478,
,6.179783473456794,4.364574900883626,65,6.463608255535231,34,10.0,,0,3,29,13.367496922570425,2.612591565695316
,7.617398074832159,7.979869186129589,62,4.241978753915944,24,,1.7145455450541165,9,2,26,15.62265292810264,7.756707951053291
,4.340161948372108,6.807870064871078,73,6.223842840623172,21,6.0,0.0,4,4,4,12.422560091731572,6.443575809910309
,4.386132479870891,6.761253233240739,61,5.21626425407524,46,4.0,0.0941364924999131,4,3,0,28.339510042266298,
,0.2170050964766088,3.294521705604663,55,8.454333340075364,31,1.0,1.0676322145012551,0,0,2,3.389368836655531,
,4.7718441186628375,4.647354366308689,57,6.309840563053701,41,6.0,1.3714682199541484,7,0,22,17.712744471867826,
,3.8142406691941706,7.299765133340147,60,7.161991271732449,54,1.0,1.0929743279155115,7,3,7,5.480821349734014,6.351168713707086
,0.0,5.529782145522764,46,8.666872561972397,21,7.0,0.0176423564728908,0,5,15,0.0,5.31473046691887
,0.0,4.179219232529974,70,5.005857453369625,41,8.0,0.3780622774027967,1,2,13,19.71675083974565,3.971160771047543
,6.9128971897345295,2.737179137469428,50,7.189952450182119,51,10.0,2.10501307983772,7,3,11,19.23027635075566,2.1528580901174577
,2.702880695841762,6.1740709096461135,65,9.132314187715984,47,9.0,,1,3,26,12.488261176472385,
,0.0,5.594428977821808,84,3.5881596603045005,35,3.0,0.4919394954537052,5,2,26,14.328071120699429,5.145413426877615
,2.755316508670812,8.078819679269191,62,5.985673462215405,36,5.0,0.4999773294214044,4,3,4,19.410092328547226,9.03336123364106
,0.1322243457606839,3.9208534153362034,51,4.2901357396882265,48,5.0,1.8319487233833909,5,0,30,6.060283603318035,2.459919027193465
,1.512688529833376,5.230122483823828,60,8.766392923330992,63,5.0,0.7725889839593295,9,0,31,18.3750546774934,6.237817174978253
,0.1298785126938715,6.430246579761529,54,6.268514337665325,36,4.0,1.142268514321361,2,2,10,0.0,7.408375418601622
,0.0,2.7607833726603515,57,9.489583135026704,39,5.0,1.236886480864339,4,2,30,11.613836236941562,3.732043494666623
,4.519254355107636,1.3308649367269565,58,7.3397734035449185,41,1.0,1.998571584956906,10,3,13,15.027169326006929,3.087817862372845
,1.8305338859012423,7.116263278746379,56,8.530570127574622,62,3.0,0.6364457255675626,5,2,10,14.005886226891391,6.731459722663907
,4.901346241714166,3.549986274562428,62,10.643130659728897,29,5.0,1.570289232435225,10,3,5,9.512994530895782,2.227113695136186
,3.0742990932110765,7.112934364128685,63,7.832052707380535,47,6.0,1.5637581438820984,6,1,2,5.877043510779555,7.469197823320874
,0.0,5.942167803671257,45,8.015861458593726,55,10.0,1.0373677305504827,9,0,1,10.391582737901548,6.478151197885584
,2.9412874409350103,2.297193050703991,51,9.666288715158723,48,6.0,0.4673696558592199,7,0,2,14.362520148667787,3.380723879173299
,5.8288631302133584,3.344613307362328,75,10.172400349168385,53,10.0,1.635393146750527,5,1,24,8.346543511901608,4.207414349912389
,2.8009182123312217,3.702296872082592,58,2.0525110159245568,36,8.0,1.1903248581313697,3,5,20,14.963078571935494,2.0734974514037257
,1.5525135282986684,3.636056858466481,53,7.674465620944353,65,10.0,0.966593304753538,4,4,3,11.197754896258674,2.6881636920890912
,0.1159765785681714,4.1009781744562375,61,5.069368057753568,62,8.0,1.9139677462869065,9,1,17,0.0,4.822588530587794
,1.8442386950856569,8.022656365727306,61,8.557881903547598,53,,0.1196170956672197,7,1,12,0.0,8.986630943505093
,0.6745167685777118,1.7611826309953995,70,4.079364124167901,47,10.0,0.7964534859330533,5,1,13,18.949872637072502,1.1810785942201392
,2.045638007966485,2.3814789080673338,56,7.201180593694718,50,7.0,0.9025330207837244,0,2,11,0.0,3.211309443237147
,0.5665209961507434,5.777967706117463,56,7.264944820181508,45,10.0,0.8783171163567993,3,1,6,0.0,5.752502367849097
,4.193813639623087,4.637863185547899,57,1.9711165060562528,64,1.0,1.4782617768353743,4,1,30,12.863198391339395,4.421098120549624
,3.2902831037087825,5.867846330430002,70,7.500006425167563,28,3.0,1.6799720253682344,1,4,24,8.8130511705438,6.087782449836533
,2.3339355302810105,7.490558883924415,64,6.81452740353271,62,7.0,1.728390953002119,8,0,12,17.737316777183768,7.828335161109709
,0.4623956990582116,2.793766506450289,51,6.5428703104782535,50,5.0,1.3953401303056356,4,3,12,6.089989045902982,
,6.286200631887964,6.4940716789616095,68,4.689625363384272,34,2.0,0.8597464121611366,8,5,20,7.0093700000831936,6.663826835942724
,7.3512180970226195,4.369164899924337,60,4.577604129642428,23,7.0,0.0,9,5,23,4.2716826272643615,3.35922085601557
,0.519504003086936,4.163042762688223,71,3.422738805892192,21,6.0,0.3226276053692775,9,3,3,21.606210039513023,2.0723186279012946
,4.724503132655485,7.708783882655438,59,5.167409120299588,37,9.0,1.6276780225294187,6,0,16,11.860362638301646,8.196694577121228
,0.6294148481764044,2.7434646092954504,71,4.065327663045534,65,4.0,0.0,3,2,7,12.20608467962831,2.393643965713578
,4.067376985699918,8.278396267049146,61,8.894275527475537,64,6.0,0.2025718164762364,6,2,28,16.018987966874516,9.43499206865754
,0.0,2.778942807470908,80,6.123721874606591,44,8.0,1.371608429890175,2,2,11,14.838392324404523,4.113845039247107
,1.7662181283369165,3.926023167431524,52,8.158553421463193,32,4.0,0.1540829989742362,10,1,23,6.825438570284868,3.426171792608895
,0.9606834323205796,6.295259937995343,65,5.849401606947626,31,5.0,0.8448671554849231,1,3,14,3.6493813274285465,6.595969240984226
,4.181465682589116,4.102115067531376,45,10.97280896288139,28,1.0,1.6853103591049874,9,3,9,0.0,5.326590087413482
,2.829366465056249,5.8128731272347975,64,2.421090156582965,56,2.0,,8,6,25,3.1972341406715525,6.599954238742332
,0.0642437806490985,6.567673071327725,72,8.329799853846637,26,3.0,1.7964989581742614,6,4,15,19.23304349856637,
,0.739124756344228,8.103040898507864,52,5.70872716936718,43,4.0,1.872739457160204,2,1,18,0.0,7.8076250447382
,6.287960550233176,2.0817226540598845,58,7.043989050665944,33,1.0,0.0,3,4,5,3.852004473247314,1.1739283577241575
,2.12592605663102,1.902359951546208,60,5.5392524318359495,27,2.0,2.3636353766828195,10,2,30,21.544625261325585,3.1026195039242297
,0.0,2.41530657105457,63,5.588016722086177,20,6.0,0.6637487887719774,3,0,2,19.199427534309443,1.8795004117226328
,1.8539952470688883,4.000019310130994,57,7.1575181832210415,30,5.0,0.0,2,4,12,3.502681802455866,3.8842849638334713
,3.3908186466058856,2.1711095457055603,61,4.912517479919091,60,2.0,1.6671231584045092,5,2,21,4.990163122005779,2.071433969774463
,3.773517730175122,6.273657746575979,56,5.966598134993027,47,9.0,1.5557875919785027,5,1,25,4.909089129164842,7.189876029402909
,3.2505294709648678,5.009542070818932,65,3.9995119985421113,62,1.0,0.1304391478275876,1,4,31,14.849819143783863,5.486864586028436
,0.0,6.433570903419035,56,7.275122761303924,34,8.0,1.7548036331266104,9,2,16,0.0,6.401433516411153
,2.8091249228126376,8.356049472085655,63,7.711468833001006,62,10.0,1.2090613283723586,8,1,12,6.414749768846526,8.126133263357293
,2.9236190878659394,6.41406680673417,60,10.315933622252471,36,5.0,0.0,8,4,14,9.834261648629251,6.303387855033724
,1.2459025152738643,7.568799550857678,62,7.777234996229687,59,8.0,1.2247387927057851,6,0,4,10.98256288807045,8.451630402697871
,3.1991123927606866,3.700895797604784,60,5.320688420993565,63,5.0,1.9361887908808575,7,4,27,11.962371244987654,4.93090282902892
,3.6544306864886136,6.710399134443711,62,7.570323549293971,43,8.0,1.971223692889572,8,1,3,17.82663798506949,7.413964765263248
,4.63491326717284,6.8200534674295,62,6.116021479185224,22,7.0,1.3926100831338482,10,0,28,5.633354254983746,
,0.0,8.116128420882141,63,7.017559929379188,46,9.0,1.9087866882846225,2,1,12,17.54337550066895,7.094391838924059
,3.9195618579672487,2.33675408628931,65,9.335916355466493,54,4.0,1.3618405981554158,1,0,0,10.935049676873536,3.0834707422408565
,0.0,5.65094587099488,58,5.1687721766391785,37,9.0,0.3097646568801221,6,3,26,12.744999071431392,5.162457937604918
,0.8930076248855547,8.122304652167738,66,9.098410249314712,38,3.0,0.6632905247167605,4,0,27,18.43432227486771,8.658056003312689
,5.166910976517441,2.620602043663637,61,6.421053923009905,27,8.0,0.9433312900406762,7,5,31,0.0,2.4698282057426333
,0.5204254448501731,5.602475529397342,65,6.5977448020160185,22,4.0,0.0,0,4,0,13.23238642547116,
,4.757840911372725,6.890289448127493,56,8.267960044918908,53,,1.7389662604127571,4,4,31,9.770913207301156,7.18582792294774
,1.8088030624020723,4.530215869577168,62,8.736805738007291,23,10.0,0.3513433940861211,0,1,23,6.313843485227665,5.168580148374141
,6.006159733530174,7.106807402764348,56,5.859341869123685,43,7.0,0.1768554888069067,6,4,12,13.987077122625022,
,2.8198114703492725,4.201486858669755,58,7.506980277056982,56,10.0,1.7015490118566814,6,2,20,8.596796385486543,5.4488297254521285
,0.0,4.425079356226432,67,9.189443005460406,56,,0.9237014679455258,1,0,6,11.661900591935732,6.361586959555615
,0.0,6.564701397743963,62,10.844044321249212,18,8.0,1.0053165652732925,8,3,31,17.087460808434003,5.571038956057759
,2.4886743573414085,4.683677984131956,41,7.817496377281481,41,5.0,0.0,7,4,7,0.361402666314019,4.801093331729061
,1.2418191634372515,4.046983424104852,44,9.225262702334028,53,6.0,0.0195644653724325,0,2,21,5.514506342158324,3.6728129278102415
,6.340090880650154,7.603207075287226,76,5.680092607225273,63,6.0,0.8837447917757661,2,1,27,6.293509953908326,5.566181840530312
,0.9855030203090328,2.258985295686472,62,8.389145614771564,61,8.0,0.0,3,2,31,11.375820639016036,2.20243901957444
